title,url,article_section,summary,date,code,tags,text
                     کاپیتان پرسپولیس مشکلی برای دیدار با التعاون ندارد                 ,https://roozno.com/fa/news/415042/کاپیتان-پرسپولیس-مشکلی-برای-دیدار-با-التعاون-ندارد,[], ,2020-02-23 13:57:00,                     ,"['کاپیتان پرسپولیس', 'التعاون']",
                     بحرانی که پول ویلموتس برای فدراسیون درست کرد                 ,https://roozno.com/fa/news/415041/بحرانی-که-پول-ویلموتس-برای-فدراسیون-درست-کرد,[], ,2020-02-23 13:56:00,                     ,"['پول ویلمتوس', 'بحران']",
                     هشدار به ۶ استان با بارش برف و باران ۱۰۰ میلیمتری                 ,https://roozno.com/fa/news/415040/هشدار-به-۶-استان-با-بارش-برف-و-باران-۱۰۰-میلیمتری,[], ,2020-02-23 13:54:00,                     ,"['هشدار', 'بارش برف وباران']",
                     چه کسانی سود سهام عدالت ۲۰۵ هزار تومانی می‌گیرند؟                 ,https://roozno.com/fa/news/415039/چه-کسانی-سود-سهام-عدالت-۲۰۵-هزار-تومانی-می‌گیرند,[], ,2020-02-23 13:27:00,                     ,"['سهام عدالت', 'سود']",
                     پاسخ محسن هاشمی به احتمال قرنطینه شدن تهران                 ,https://roozno.com/fa/news/415038/پاسخ-محسن-هاشمی-به-احتمال-قرنطینه-شدن-تهران,[], ,2020-02-23 13:23:00,                     ,"['محسن هاشمی', 'قزنطینه شدن تهران']",
                     هواشناسی ایران ۹۸/۱۲/۴|آغاز بارش برف و باران شدید در اکثر مناطق کشور/هشدار کاهش ۱۵ درجه‌ای دما                 ,https://roozno.com/fa/news/415037/هواشناسی-ایران-۹۸۱۲۴|آغاز-بارش-برف-و-باران-شدید-در-اکثر-مناطق-کشورهشدار-کاهش-۱۵-درجه‌ای-دما,[], ,2020-02-23 13:02:00,                     ,"['برف وباران', 'هواشناسی']",
                     قیمت طلا، سکه و ارز یکشنبه ۹۸/۱۲/۰۴/قیمت طلا ۶۱۶ هزار و ۶۰۰ تومان                 ,https://roozno.com/fa/news/415036/قیمت-طلا-سکه-و-ارز-یکشنبه-۹۸۱۲۰۴قیمت-طلا-۶۱۶-هزار-و-۶۰۰-تومان,[], ,2020-02-23 13:00:00,                     ,"['طلا وسکه', 'قیمت']",
                     تایید مرگ یک نفر بر اثر بیماری کرونا در مازندران                 ,https://roozno.com/fa/news/415034/تایید-مرگ-یک-نفر-بر-اثر-بیماری-کرونا-در-مازندران,[], ,2020-02-23 12:55:00,                     ,"['مازندران', 'کرونا']",
                     دلار سدشکنی کرد/ یورو 15.800 تومان شد                 ,https://roozno.com/fa/news/415035/دلار-سدشکنی-کرد-یورو-15800-تومان-شد,[], ,2020-02-23 12:56:00,                     ,"['دلار', 'قیمت']",
                     برنامه ویژه مجیدی برای بازیکنان خارج از لیست ۱۸ نفره استقلال                 ,https://roozno.com/fa/news/415032/برنامه-ویژه-مجیدی-برای-بازیکنان-خارج-از-لیست-۱۸-نفره-استقلال,[], ,2020-02-23 12:51:00,                     ,"['مجیدی', 'بازیکنان']",
                     باشگاه پرسپولیس: از این اتهام‌زنی‌های بیهوده دست بردارید!                 ,https://roozno.com/fa/news/415027/باشگاه-پرسپولیس-از-این-اتهام‌زنی‌های-بیهوده-دست-بردارید,[], ,2020-02-23 12:44:00,                     ,"['باشگاه پرسپولیس', 'اتهام زنی']",
                     گزارشگر جوان بازی استقلال و ذوب آهن را گزارش می‌کند                 ,https://roozno.com/fa/news/415033/گزارشگر-جوان-بازی-استقلال-و-ذوب-آهن-را-گزارش-می‌کند,[], ,2020-02-23 12:53:00,                     ,"['بازی', 'گزارشگر']",
                     سینماهای کل کشور تا پایان هفته تعطیل است                 ,https://roozno.com/fa/news/415031/سینماهای-کل-کشور-تا-پایان-هفته-تعطیل-است,[], ,2020-02-23 12:50:00,                     ,"['تعطیل', 'سینماها']",
                     انتشار اولین تصویر از دختر کانادایی رامبد جوان                 ,https://roozno.com/fa/news/415028/انتشار-اولین-تصویر-از-دختر-کانادایی-رامبد-جوان,[], ,2020-02-23 12:46:00,                     ,"['دختر', 'رامبد جوان']",
                     سبد معیشت فردا مصوب می‌شود/ آخرین پیشنهادها برای تعیین حداقل مزد                 ,https://roozno.com/fa/news/415030/سبد-معیشت-فردا-مصوب-می‌شود-آخرین-پیشنهادها-برای-تعیین-حداقل-مزد,[], ,2020-02-23 12:47:00,                     ,"['سبد معیشتی', 'حاقل مزد']",
                     حمله تند جواد رضویان به سودجویان از دلهره مردم / عکس                 ,https://roozno.com/fa/news/415029/حمله-تند-جواد-رضویان-به-سودجویان-از-دلهره-مردم-عکس,[], ,2020-02-23 12:45:00,                     ,"['جواد رضویان', 'سودجویان']",
                     مدیرعامل استقلال فردا معرفی می‌شود                 ,https://roozno.com/fa/news/415023/مدیرعامل-استقلال-فردا-معرفی-می‌شود,[], ,2020-02-23 12:39:00,                     ,"['معرفی', 'مدیر عامل استقلال']",
                     واکنش یامین‌پورِ ناکام: برمی‌گردم سرِ کار خودم!                 ,https://roozno.com/fa/news/415021/واکنش-یامین‌پورِ-ناکام-برمی‌گردم-سرِ-کار-خودم,[], ,2020-02-23 12:11:00,                     ,"['یامین پور', 'سرکار']",
                     گرانی سکه و دلار ادامه‌دار است؟                 ,https://roozno.com/fa/news/415019/گرانی-سکه-و-دلار-ادامه‌دار-است,[],روز گذشته بازارهای ارز و طلا ارقام جدیدی را ثبت کردند و نگرانی‌ها در این بازارها افزایش یافته است. آیا این روند ادامه‌دار خواهد بود؟ چقدر محتمل است که مجددا ارقام جدیدی در بازار سکه و دلار ثبت شود؟,2020-02-23 12:11:00,                     ,['دلار و سکه'],
                     پروژه بومی همراه اول رتبه دوم جشنواره خوارزمی شد                 ,https://roozno.com/fa/news/415022/پروژه-بومی-همراه-اول-رتبه-دوم-جشنواره-خوارزمی-شد,[],پروژه بومی «پیمانه سخت افزاری امن» همراه اول به دلیل پیچیدگی طراحی و اهمیت كاربرد، حائز رتبه دوم جشنواره خوارزمی شد.,2020-02-23 12:10:00,                     ,"['همراه اول', 'بومی سازی']",
                     میرسلیم، نایب رئیس مجلس می‌شود                 ,https://roozno.com/fa/news/415020/میرسلیم-نایب-رئیس-مجلس-می‌شود,[], ,2020-02-23 12:10:00,                     ,"['میرسلیم', 'مجلس']",
                     مردم استان‌های کشور چقدر در انتخابات مشارکت داشته‌اند؟                 ,https://roozno.com/fa/news/415018/مردم-استان‌های-کشور-چقدر-در-انتخابات-مشارکت-داشته‌اند,[],میزان مشارکت در انتخابات مجلس یازدهم در استان‌های مختلف به چه شکل بوده است؟ میزان مشارکت را به تفکیک استان در گزارش بخوانید.,2020-02-23 12:07:00,                     ,"['انتخابات', 'استان ها']",
                     هشدار؛ احتمال وقوع سیل در لرستان                 ,https://roozno.com/fa/news/415025/هشدار-احتمال-وقوع-سیل-در-لرستان,[], ,2020-02-23 12:40:00,                     ,"['هشدار', 'وقوع سیل']",
                     ثبت‌نام جدید سهام عدالت انجام می‌شود؟                 ,https://roozno.com/fa/news/415026/ثبت‌نام-جدید-سهام-عدالت-انجام-می‌شود,[], ,2020-02-23 12:41:00,                     ,"['سهام عدالت', 'ثبت نام']",
                     ایران در لیست سیاه FATF؛ تشخیص‌دهندگان مصلحت نظام در دسترس نیستند                 ,https://roozno.com/fa/news/415010/ایران-در-لیست-سیاه-fatf-تشخیص‌دهندگان-مصلحت-نظام-در-دسترس-نیستند,[],یک روز پس از اعلام قرار گرفتن ایران در لیست سیاه FATF، پنج عضو مجمع تشخیص مصلحت نظام از پاسخگویی دراین‌باره امتناع کردند و چهار تن دیگر حتی تلفن خود پاسخ ندادند. این در حالی است که با توجه به موضع صریح دولت و مصوبه مجلس درباره لوایح مرتبط با FATF، افکار عمومی نوع «تشخیص مصلحت» مجمع تشخیص را علت بازگشت ایران به این فهرست سیاه می‌دانند.,2020-02-23 11:52:00,                     ,"['ایران', 'لیست سیاه']",
